Z,A,E,Theta,omega,E_omega,cos_Theta,E_ela,E_inela
20,40,0.7390000000000001,45.5,0.4429,0.1308928133907234,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.4699,0.11895729849187325,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.4949,0.10790589580775276,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.5165,0.09835748388867271,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.7390000000000001,45.5,0.5372,0.08920692246622086,0.7009092642998509,0.14073755436091573,0.4143677392404969
20,40,0.841,45.5,0.0339,0.4060282953419988,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.0775,0.3840944164212814,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.1242,0.3606010185864762,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.1669,0.3391199032214614,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.1998,0.3225688799074336,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.2648,0.28986928977333637,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.3076,0.26833786734657694,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.3528,0.24559907543794313,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.3994,0.22215598466488257,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.4471,0.1981595162126296,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.4921,0.1755213384274853,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.5355,0.15368807363025727,0.7009092642998509,0.17760074872253462,0.4442225643370213
20,40,0.841,45.5,0.6187,0.11183259825861275,0.7009092642998509,0.17760074872253462,0.4442225643370213
18,40,2.222,15.541,0.087,0.3468888140605683,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.097,0.34526404209775463,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.107,0.3436392701349423,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.117,0.34201449817212765,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.127,0.3403897262093161,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.137,0.33876495424650416,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.147,0.3371401822836899,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.157,0.335515410320877,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.167,0.3338906383580654,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.177,0.3322658663952515,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.187,0.33064109443243894,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.197,0.3290163224696242,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.207,0.32739155050681246,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.217,0.32576677854399855,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.227,0.3241420065811859,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.237,0.32251723461837456,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.247,0.32089246265556104,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.257,0.31926769069274696,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.267,0.3176429187299343,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.277,0.31601814676712103,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.287,0.31439337480430923,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.297,0.3127686028414951,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.307,0.31114383087868225,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.317,0.309519058915869,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.327,0.30789428695305704,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.337,0.3062695149902446,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.347,0.3046447430274317,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.357,0.30301997106461837,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.367,0.3013951991018045,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.377,0.2997704271389911,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.387,0.2981456551761781,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.397,0.29652088321336467,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.407,0.2948961112505534,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.417,0.29327133928774085,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.427,0.2916465673249278,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.437,0.2900217953621151,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.447,0.28839702339930107,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.457,0.28677225143648927,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.467,0.2851474794736752,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.477,0.2835227075108625,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.487,0.2818979355480502,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.497,0.28027316358523646,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.507,0.2786483916224232,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.517,0.2770236196596113,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.527,0.2753988476967971,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.537,0.2737740757339851,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.547,0.27214930377117175,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.557,0.27052453180835884,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.567,0.26889975984554554,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.577,0.2672749878827326,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.587,0.26565021591992094,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.597,0.26402544395710703,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.607,0.26240067199429357,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.617,0.2607759000314805,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.627,0.25915112806866786,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.637,0.2575263561058548,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.647,0.2559015841430421,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.657,0.2542768121802289,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.667,0.2526520402174171,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.677,0.25102726825460303,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.687,0.24940249629179023,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.697,0.24777772432897716,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.707,0.24615295236616436,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.717,0.24452818040335111,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.727,0.24290340844053826,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.737,0.24127863647772485,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.747,0.23965386451491288,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.757,0.23802909255209947,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.767,0.23640432058928562,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.777,0.234779548626474,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.787,0.23315477666366013,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.797,0.2315300047008476,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.807,0.22990523273803454,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.817,0.22828046077522124,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.827,0.22665568881240994,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.837,0.22503091684959542,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.847,0.22340614488678234,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.857,0.2217813729239696,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.867,0.2201566009611574,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.877,0.21853182899834378,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.887,0.21690705703553137,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.897,0.21528228507271774,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.907,0.21365751310990533,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.917,0.21203274114709247,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.927,0.2104079691842783,0.9634389747341817,0.17683252805404875,0.48793361064528706
18,40,2.222,15.541,0.937,0.20878319722146632,0.9634389747341817,0.17683252805404875,0.48793361064528706
